Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
405,Spectrogram 1,1,111249,111252,0,12000,Black Redstart,blared1,0.8163,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_043502.wav,33
406,Spectrogram 1,1,111252,111255,0,12000,Black Redstart,blared1,0.6944,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_043502.wav,36
407,Spectrogram 1,1,111258,111261,0,12000,Black Redstart,blared1,0.1864,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_043502.wav,42
408,Spectrogram 1,1,111261,111264,0,12000,Black Redstart,blared1,0.9368,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_043502.wav,45
409,Spectrogram 1,1,111264,111267,0,12000,Black Redstart,blared1,0.7166,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_043502.wav,48
410,Spectrogram 1,1,111267,111270,0,12000,Black Redstart,blared1,0.9726,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_043502.wav,51
411,Spectrogram 1,1,111345,111348,0,12000,Black Redstart,blared1,0.3634,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_044502.wav,15
412,Spectrogram 1,1,111348,111351,0,12000,Black Redstart,blared1,0.3748,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_044502.wav,18
413,Spectrogram 1,1,111357,111360,0,12000,Black Redstart,blared1,0.3641,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_044502.wav,27
414,Spectrogram 1,1,111360,111363,0,12000,Black Redstart,blared1,0.3381,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_044502.wav,30
415,Spectrogram 1,1,111363,111366,0,12000,Black Redstart,blared1,0.9517,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_044502.wav,33
416,Spectrogram 1,1,111366,111369,0,12000,Black Redstart,blared1,0.214,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_044502.wav,36
417,Spectrogram 1,1,111468,111471,0,12000,Black Redstart,blared1,0.5406,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_045502.wav,24
418,Spectrogram 1,1,111483,111486,0,12000,Black Redstart,blared1,0.9971,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_045502.wav,39
419,Spectrogram 1,1,111489,111492,0,12000,Black Redstart,blared1,0.9463,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_045502.wav,45
420,Spectrogram 1,1,111492,111495,0,12000,Black Redstart,blared1,0.5356,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_045502.wav,48
421,Spectrogram 1,1,111495,111498,0,12000,Black Redstart,blared1,0.9965,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_045502.wav,51
422,Spectrogram 1,1,111657,111660,0,12000,Black Redstart,blared1,0.1711,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_051002.wav,42
423,Spectrogram 1,1,111666,111669,0,12000,Black Redstart,blared1,0.6504,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_051002.wav,51
424,Spectrogram 1,1,111777,111780,0,12000,Black Redstart,blared1,0.4865,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_052002.wav,48
425,Spectrogram 1,1,111819,111822,0,12000,Black Redstart,blared1,0.7444,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_052502.wav,33
426,Spectrogram 1,1,111822,111825,0,12000,Black Redstart,blared1,0.339,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_052502.wav,36
427,Spectrogram 1,1,111843,111846,0,12000,Black Redstart,blared1,0.945,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_053000.wav,0
428,Spectrogram 1,1,111915,111918,0,12000,Black Redstart,blared1,0.9978,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_053500.wav,12
429,Spectrogram 1,1,111930,111933,0,12000,Black Redstart,blared1,0.9966,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_053500.wav,27
430,Spectrogram 1,1,111933,111936,0,12000,Black Redstart,blared1,0.9998,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_053500.wav,30
431,Spectrogram 1,1,111939,111942,0,12000,Black Redstart,blared1,0.9998,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_053500.wav,36
432,Spectrogram 1,1,111945,111948,0,12000,Black Redstart,blared1,0.9994,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_053500.wav,42
433,Spectrogram 1,1,111951,111954,0,12000,Black Redstart,blared1,0.9997,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_053500.wav,48
434,Spectrogram 1,1,112176,112179,0,12000,Black Redstart,blared1,0.964,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_055500.wav,33
435,Spectrogram 1,1,112179,112182,0,12000,Black Redstart,blared1,0.8846,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_055500.wav,36
436,Spectrogram 1,1,112182,112185,0,12000,Black Redstart,blared1,0.9821,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_055500.wav,39
437,Spectrogram 1,1,115269,115272,0,12000,Black Redstart,blared1,0.4463,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_101500.wav,6
438,Spectrogram 1,1,115350,115353,0,12000,Black Redstart,blared1,0.8253,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240709_102000.wav,27
