Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
435,Spectrogram 1,1,82179,82182,0,12000,Black Redstart,blared1,0.3357,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_090500.wav,39
436,Spectrogram 1,1,82251,82254,0,12000,Black Redstart,blared1,0.729,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_091000.wav,51
437,Spectrogram 1,1,82383,82386,0,12000,Black Redstart,blared1,0.2808,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_092500.wav,3
438,Spectrogram 1,1,82389,82392,0,12000,Black Redstart,blared1,0.1225,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_092500.wav,9
439,Spectrogram 1,1,82398,82401,0,12000,Black Redstart,blared1,0.2108,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_092500.wav,18
440,Spectrogram 1,1,82410,82413,0,12000,Black Redstart,blared1,0.5,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_092500.wav,30
441,Spectrogram 1,1,82413,82416,0,12000,Black Redstart,blared1,0.8717,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_092500.wav,33
442,Spectrogram 1,1,82419,82422,0,12000,Black Redstart,blared1,0.9742,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_092500.wav,39
443,Spectrogram 1,1,82422,82425,0,12000,Black Redstart,blared1,0.9037,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_092500.wav,42
444,Spectrogram 1,1,82431,82434,0,12000,Black Redstart,blared1,0.2325,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_092500.wav,51
445,Spectrogram 1,1,82482,82485,0,12000,Black Redstart,blared1,0.4673,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_093000.wav,42
446,Spectrogram 1,1,82488,82491,0,12000,Black Redstart,blared1,0.1702,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_093000.wav,48
447,Spectrogram 1,1,82557,82560,0,12000,Black Redstart,blared1,0.2118,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_093500.wav,57
448,Spectrogram 1,1,82638,82641,0,12000,Black Redstart,blared1,0.1124,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_094500.wav,18
449,Spectrogram 1,1,82647,82650,0,12000,Black Redstart,blared1,0.2425,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_094500.wav,27
450,Spectrogram 1,1,82668,82671,0,12000,Black Redstart,blared1,0.1396,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_094500.wav,48
451,Spectrogram 1,1,82674,82677,0,12000,Black Redstart,blared1,0.5482,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_094500.wav,54
452,Spectrogram 1,1,85389,85392,0,12000,Black Redstart,blared1,0.1235,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_133500.wav,9
453,Spectrogram 1,1,85443,85446,0,12000,Black Redstart,blared1,0.21,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_134000.wav,3
454,Spectrogram 1,1,85524,85527,0,12000,Black Redstart,blared1,0.4692,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_134500.wav,24
455,Spectrogram 1,1,85527,85530,0,12000,Black Redstart,blared1,0.1726,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_134500.wav,27
456,Spectrogram 1,1,85533,85536,0,12000,Black Redstart,blared1,0.3115,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_134500.wav,33
457,Spectrogram 1,1,85626,85629,0,12000,Black Redstart,blared1,0.322,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_135500.wav,6
458,Spectrogram 1,1,85656,85659,0,12000,Black Redstart,blared1,0.778,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_135500.wav,36
459,Spectrogram 1,1,85668,85671,0,12000,Black Redstart,blared1,0.137,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_135500.wav,48
460,Spectrogram 1,1,85674,85677,0,12000,Black Redstart,blared1,0.9686,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_135500.wav,54
461,Spectrogram 1,1,85680,85683,0,12000,Black Redstart,blared1,0.6669,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_140000.wav,0
462,Spectrogram 1,1,85689,85692,0,12000,Black Redstart,blared1,0.5419,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_140000.wav,9
463,Spectrogram 1,1,85791,85794,0,12000,Black Redstart,blared1,0.8028,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_140500.wav,51
464,Spectrogram 1,1,85827,85830,0,12000,Black Redstart,blared1,0.9287,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_141000.wav,27
465,Spectrogram 1,1,86343,86346,0,12000,Black Redstart,blared1,0.9201,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_145500.wav,3
466,Spectrogram 1,1,86346,86349,0,12000,Black Redstart,blared1,0.9617,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_145500.wav,6
467,Spectrogram 1,1,86358,86361,0,12000,Black Redstart,blared1,0.9589,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_145500.wav,18
468,Spectrogram 1,1,86370,86373,0,12000,Black Redstart,blared1,0.8015,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_145500.wav,30
469,Spectrogram 1,1,86376,86379,0,12000,Black Redstart,blared1,0.7263,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_145500.wav,36
470,Spectrogram 1,1,86400,86403,0,12000,Black Redstart,blared1,0.9147,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_150000.wav,0
471,Spectrogram 1,1,86403,86406,0,12000,Black Redstart,blared1,0.9555,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_150000.wav,3
472,Spectrogram 1,1,86406,86409,0,12000,Black Redstart,blared1,0.6456,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_150000.wav,6
473,Spectrogram 1,1,86412,86415,0,12000,Black Redstart,blared1,0.9998,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_150000.wav,12
474,Spectrogram 1,1,86421,86424,0,12000,Black Redstart,blared1,0.9998,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_150000.wav,21
475,Spectrogram 1,1,86427,86430,0,12000,Black Redstart,blared1,0.9506,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_150000.wav,27
476,Spectrogram 1,1,86433,86436,0,12000,Black Redstart,blared1,0.8918,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_150000.wav,33
477,Spectrogram 1,1,86445,86448,0,12000,Black Redstart,blared1,0.9961,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_150000.wav,45
478,Spectrogram 1,1,86451,86454,0,12000,Black Redstart,blared1,0.9991,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_150000.wav,51
479,Spectrogram 1,1,86457,86460,0,12000,Black Redstart,blared1,0.9938,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_150000.wav,57
480,Spectrogram 1,1,86463,86466,0,12000,Black Redstart,blared1,0.9994,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_150500.wav,3
481,Spectrogram 1,1,86466,86469,0,12000,Black Redstart,blared1,0.949,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_150500.wav,6
482,Spectrogram 1,1,86484,86487,0,12000,Black Redstart,blared1,0.9884,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_150500.wav,24
483,Spectrogram 1,1,86487,86490,0,12000,Black Redstart,blared1,0.9998,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_150500.wav,27
484,Spectrogram 1,1,86523,86526,0,12000,Black Redstart,blared1,0.9961,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_151000.wav,3
485,Spectrogram 1,1,86526,86529,0,12000,Black Redstart,blared1,0.2527,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_151000.wav,6
486,Spectrogram 1,1,86532,86535,0,12000,Black Redstart,blared1,0.823,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_151000.wav,12
487,Spectrogram 1,1,86535,86538,0,12000,Black Redstart,blared1,0.9984,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_151000.wav,15
488,Spectrogram 1,1,86553,86556,0,12000,Black Redstart,blared1,0.1436,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_151000.wav,33
489,Spectrogram 1,1,86565,86568,0,12000,Black Redstart,blared1,0.9766,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_151000.wav,45
490,Spectrogram 1,1,86667,86670,0,12000,Black Redstart,blared1,0.9592,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_152000.wav,27
491,Spectrogram 1,1,86673,86676,0,12000,Black Redstart,blared1,0.9926,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_152000.wav,33
492,Spectrogram 1,1,86679,86682,0,12000,Black Redstart,blared1,0.9938,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_152000.wav,39
493,Spectrogram 1,1,86691,86694,0,12000,Black Redstart,blared1,0.9815,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_152000.wav,51
494,Spectrogram 1,1,87168,87171,0,12000,Black Redstart,blared1,0.4013,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_160000.wav,48
495,Spectrogram 1,1,87177,87180,0,12000,Black Redstart,blared1,0.6223,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_160000.wav,57
496,Spectrogram 1,1,87714,87717,0,12000,Black Redstart,blared1,0.4055,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_164500.wav,54
497,Spectrogram 1,1,88527,88530,0,12000,Black Redstart,blared1,0.1085,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_175500.wav,27
498,Spectrogram 1,1,88530,88533,0,12000,Black Redstart,blared1,0.78,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_175500.wav,30
499,Spectrogram 1,1,88668,88671,0,12000,Black Redstart,blared1,0.1581,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_180500.wav,48
500,Spectrogram 1,1,89100,89103,0,12000,Black Redstart,blared1,0.1104,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_184500.wav,0
501,Spectrogram 1,1,89103,89106,0,12000,Black Redstart,blared1,0.9982,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_184500.wav,3
502,Spectrogram 1,1,89109,89112,0,12000,Black Redstart,blared1,0.997,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_184500.wav,9
503,Spectrogram 1,1,89115,89118,0,12000,Black Redstart,blared1,0.9894,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_184500.wav,15
504,Spectrogram 1,1,89121,89124,0,12000,Black Redstart,blared1,0.9981,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_184500.wav,21
505,Spectrogram 1,1,89160,89163,0,12000,Black Redstart,blared1,0.9887,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_185000.wav,0
506,Spectrogram 1,1,89166,89169,0,12000,Black Redstart,blared1,0.999,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_185000.wav,6
507,Spectrogram 1,1,89184,89187,0,12000,Black Redstart,blared1,0.8522,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_185000.wav,24
508,Spectrogram 1,1,89187,89190,0,12000,Black Redstart,blared1,0.9936,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_185000.wav,27
509,Spectrogram 1,1,89193,89196,0,12000,Black Redstart,blared1,0.9991,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_185000.wav,33
510,Spectrogram 1,1,89199,89202,0,12000,Black Redstart,blared1,0.9942,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_185000.wav,39
511,Spectrogram 1,1,89202,89205,0,12000,Black Redstart,blared1,0.9974,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_185000.wav,42
512,Spectrogram 1,1,89205,89208,0,12000,Black Redstart,blared1,0.9998,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_185000.wav,45
513,Spectrogram 1,1,89211,89214,0,12000,Black Redstart,blared1,0.9952,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_185000.wav,51
514,Spectrogram 1,1,89805,89808,0,12000,Black Redstart,blared1,0.3746,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_194000.wav,45
515,Spectrogram 1,1,89838,89841,0,12000,Black Redstart,blared1,0.3234,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_194500.wav,18
516,Spectrogram 1,1,89844,89847,0,12000,Black Redstart,blared1,0.2169,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_194500.wav,24
517,Spectrogram 1,1,89859,89862,0,12000,Black Redstart,blared1,0.1615,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_194500.wav,39
518,Spectrogram 1,1,94992,94995,0,12000,Black Redstart,blared1,0.4002,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_031502.wav,0
519,Spectrogram 1,1,94995,94998,0,12000,Black Redstart,blared1,0.7335,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_031502.wav,3
520,Spectrogram 1,1,95004,95007,0,12000,Black Redstart,blared1,0.6445,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_031502.wav,12
521,Spectrogram 1,1,95010,95013,0,12000,Black Redstart,blared1,0.5226,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_031502.wav,18
522,Spectrogram 1,1,95013,95016,0,12000,Black Redstart,blared1,0.9956,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_031502.wav,21
523,Spectrogram 1,1,95019,95022,0,12000,Black Redstart,blared1,0.2541,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_031502.wav,27
524,Spectrogram 1,1,95022,95025,0,12000,Black Redstart,blared1,0.3513,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_031502.wav,30
525,Spectrogram 1,1,95025,95028,0,12000,Black Redstart,blared1,0.9946,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_031502.wav,33
526,Spectrogram 1,1,95046,95049,0,12000,Black Redstart,blared1,0.1289,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_031502.wav,54
527,Spectrogram 1,1,95052,95055,0,12000,Black Redstart,blared1,0.5944,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_032002.wav,3
528,Spectrogram 1,1,95058,95061,0,12000,Black Redstart,blared1,0.6911,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_032002.wav,9
529,Spectrogram 1,1,95064,95067,0,12000,Black Redstart,blared1,0.6129,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_032002.wav,15
530,Spectrogram 1,1,95067,95070,0,12000,Black Redstart,blared1,0.8087,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_032002.wav,18
531,Spectrogram 1,1,95070,95073,0,12000,Black Redstart,blared1,0.2132,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_032002.wav,21
532,Spectrogram 1,1,95088,95091,0,12000,Black Redstart,blared1,0.262,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_032002.wav,39
533,Spectrogram 1,1,95103,95106,0,12000,Black Redstart,blared1,0.8963,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_032002.wav,54
534,Spectrogram 1,1,95112,95115,0,12000,Black Redstart,blared1,0.376,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_032502.wav,6
535,Spectrogram 1,1,95118,95121,0,12000,Black Redstart,blared1,0.2762,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_032502.wav,12
536,Spectrogram 1,1,95163,95166,0,12000,Black Redstart,blared1,0.87,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_033002.wav,0
537,Spectrogram 1,1,95187,95190,0,12000,Black Redstart,blared1,0.6799,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_033002.wav,24
538,Spectrogram 1,1,95223,95226,0,12000,Black Redstart,blared1,0.4114,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_033502.wav,3
539,Spectrogram 1,1,95229,95232,0,12000,Black Redstart,blared1,0.2205,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_033502.wav,9
540,Spectrogram 1,1,95235,95238,0,12000,Black Redstart,blared1,0.8699,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_033502.wav,15
541,Spectrogram 1,1,95241,95244,0,12000,Black Redstart,blared1,0.9771,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_033502.wav,21
542,Spectrogram 1,1,95271,95274,0,12000,Black Redstart,blared1,0.9196,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_033502.wav,51
543,Spectrogram 1,1,95280,95283,0,12000,Black Redstart,blared1,0.9272,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_034002.wav,3
544,Spectrogram 1,1,95301,95304,0,12000,Black Redstart,blared1,0.237,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_034002.wav,24
545,Spectrogram 1,1,95322,95325,0,12000,Black Redstart,blared1,0.7018,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_034002.wav,45
546,Spectrogram 1,1,95337,95340,0,12000,Black Redstart,blared1,0.3038,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_034502.wav,3
547,Spectrogram 1,1,95751,95754,0,12000,Black Redstart,blared1,0.4279,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_042002.wav,18
548,Spectrogram 1,1,95763,95766,0,12000,Black Redstart,blared1,0.998,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_042002.wav,30
549,Spectrogram 1,1,95772,95775,0,12000,Black Redstart,blared1,0.9676,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_042002.wav,39
550,Spectrogram 1,1,95778,95781,0,12000,Black Redstart,blared1,0.977,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_042002.wav,45
551,Spectrogram 1,1,95781,95784,0,12000,Black Redstart,blared1,0.1596,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_042002.wav,48
552,Spectrogram 1,1,95787,95790,0,12000,Black Redstart,blared1,0.9931,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_042002.wav,54
553,Spectrogram 1,1,95847,95850,0,12000,Black Redstart,blared1,0.9238,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_043002.wav,0
554,Spectrogram 1,1,95871,95874,0,12000,Black Redstart,blared1,0.1498,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_043002.wav,24
555,Spectrogram 1,1,95883,95886,0,12000,Black Redstart,blared1,0.865,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_043002.wav,36
556,Spectrogram 1,1,95895,95898,0,12000,Black Redstart,blared1,0.3791,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_043002.wav,48
557,Spectrogram 1,1,95907,95910,0,12000,Black Redstart,blared1,0.1045,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_043502.wav,3
558,Spectrogram 1,1,95916,95919,0,12000,Black Redstart,blared1,0.9755,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_043502.wav,12
559,Spectrogram 1,1,95925,95928,0,12000,Black Redstart,blared1,0.1149,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_043502.wav,21
560,Spectrogram 1,1,96114,96117,0,12000,Black Redstart,blared1,0.1381,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_045002.wav,39
561,Spectrogram 1,1,96123,96126,0,12000,Black Redstart,blared1,0.1037,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_045002.wav,48
562,Spectrogram 1,1,97314,97317,0,12000,Black Redstart,blared1,0.2128,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_063000.wav,54
563,Spectrogram 1,1,97566,97569,0,12000,Black Redstart,blared1,0.173,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_065500.wav,6
564,Spectrogram 1,1,97605,97608,0,12000,Black Redstart,blared1,0.2243,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_065500.wav,45
565,Spectrogram 1,1,97854,97857,0,12000,Black Redstart,blared1,0.4612,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_071500.wav,54
566,Spectrogram 1,1,97887,97890,0,12000,Black Redstart,blared1,0.7893,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_072000.wav,27
567,Spectrogram 1,1,97932,97935,0,12000,Black Redstart,blared1,0.2293,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_072500.wav,12
568,Spectrogram 1,1,97992,97995,0,12000,Black Redstart,blared1,0.4195,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_073000.wav,12
569,Spectrogram 1,1,97995,97998,0,12000,Black Redstart,blared1,0.9853,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_073000.wav,15
570,Spectrogram 1,1,98478,98481,0,12000,Black Redstart,blared1,0.1009,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_081000.wav,18
571,Spectrogram 1,1,99087,99090,0,12000,Black Redstart,blared1,0.3225,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_090000.wav,27
572,Spectrogram 1,1,102774,102777,0,12000,Black Redstart,blared1,0.2708,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_140500.wav,54
573,Spectrogram 1,1,104955,104958,0,12000,Black Redstart,blared1,0.1669,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_171000.wav,15
574,Spectrogram 1,1,104997,105000,0,12000,Black Redstart,blared1,0.4331,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_171000.wav,57
575,Spectrogram 1,1,105009,105012,0,12000,Black Redstart,blared1,0.991,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_171500.wav,9
576,Spectrogram 1,1,105021,105024,0,12000,Black Redstart,blared1,0.1686,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_171500.wav,21
