Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
1383,Spectrogram 1,1,66192,66195,0,12000,Black Redstart,blared1,0.2055,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_113000.wav,24
1384,Spectrogram 1,1,66198,66201,0,12000,Black Redstart,blared1,0.8581,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_113000.wav,30
1385,Spectrogram 1,1,66201,66204,0,12000,Black Redstart,blared1,0.7595,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_113000.wav,33
1386,Spectrogram 1,1,66219,66222,0,12000,Black Redstart,blared1,0.6691,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_113000.wav,51
1387,Spectrogram 1,1,66999,67002,0,12000,Black Redstart,blared1,0.9868,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_123500.wav,51
1388,Spectrogram 1,1,67056,67059,0,12000,Black Redstart,blared1,0.5942,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_124000.wav,48
1389,Spectrogram 1,1,67059,67062,0,12000,Black Redstart,blared1,0.9897,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_124000.wav,51
1390,Spectrogram 1,1,67848,67851,0,12000,Black Redstart,blared1,0.8297,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_135000.wav,0
1391,Spectrogram 1,1,67851,67854,0,12000,Black Redstart,blared1,0.7396,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_135000.wav,3
1392,Spectrogram 1,1,67860,67863,0,12000,Black Redstart,blared1,0.8062,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_135000.wav,12
1393,Spectrogram 1,1,67863,67866,0,12000,Black Redstart,blared1,0.6061,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_135000.wav,15
1394,Spectrogram 1,1,67884,67887,0,12000,Black Redstart,blared1,0.3065,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_135000.wav,36
1395,Spectrogram 1,1,67902,67905,0,12000,Black Redstart,blared1,0.9679,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_135000.wav,54
1396,Spectrogram 1,1,67905,67908,0,12000,Black Redstart,blared1,0.4806,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_135000.wav,57
1397,Spectrogram 1,1,68262,68265,0,12000,Black Redstart,blared1,0.7816,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_142000.wav,54
1398,Spectrogram 1,1,68334,68337,0,12000,Black Redstart,blared1,0.3327,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_143000.wav,6
1399,Spectrogram 1,1,68343,68346,0,12000,Black Redstart,blared1,0.9863,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_143000.wav,15
1400,Spectrogram 1,1,68352,68355,0,12000,Black Redstart,blared1,0.6213,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_143000.wav,24
1401,Spectrogram 1,1,68355,68358,0,12000,Black Redstart,blared1,0.9979,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_143000.wav,27
1402,Spectrogram 1,1,68364,68367,0,12000,Black Redstart,blared1,0.1679,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_143000.wav,36
1403,Spectrogram 1,1,68370,68373,0,12000,Black Redstart,blared1,0.4193,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_143000.wav,42
1404,Spectrogram 1,1,68373,68376,0,12000,Black Redstart,blared1,0.9381,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_143000.wav,45
1405,Spectrogram 1,1,68379,68382,0,12000,Black Redstart,blared1,0.9476,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_143000.wav,51
1406,Spectrogram 1,1,68748,68751,0,12000,Black Redstart,blared1,0.4778,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_150500.wav,0
1407,Spectrogram 1,1,68778,68781,0,12000,Black Redstart,blared1,0.9656,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_150500.wav,30
1408,Spectrogram 1,1,69054,69057,0,12000,Black Redstart,blared1,0.7543,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_153000.wav,6
1409,Spectrogram 1,1,69072,69075,0,12000,Black Redstart,blared1,0.9453,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_153000.wav,24
1410,Spectrogram 1,1,69288,69291,0,12000,Black Redstart,blared1,0.9942,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_155000.wav,0
1411,Spectrogram 1,1,69300,69303,0,12000,Black Redstart,blared1,0.1823,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_155000.wav,12
1412,Spectrogram 1,1,69303,69306,0,12000,Black Redstart,blared1,0.743,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_155000.wav,15
1413,Spectrogram 1,1,69420,69423,0,12000,Black Redstart,blared1,0.9955,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_160000.wav,12
1414,Spectrogram 1,1,69438,69441,0,12000,Black Redstart,blared1,0.795,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_160000.wav,30
1415,Spectrogram 1,1,69468,69471,0,12000,Black Redstart,blared1,0.2193,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_160500.wav,0
1416,Spectrogram 1,1,69477,69480,0,12000,Black Redstart,blared1,0.199,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_160500.wav,9
1417,Spectrogram 1,1,69537,69540,0,12000,Black Redstart,blared1,0.7271,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_161000.wav,9
1418,Spectrogram 1,1,69540,69543,0,12000,Black Redstart,blared1,0.4116,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_161000.wav,12
1419,Spectrogram 1,1,69552,69555,0,12000,Black Redstart,blared1,0.8964,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_161000.wav,24
1420,Spectrogram 1,1,69555,69558,0,12000,Black Redstart,blared1,0.9948,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_161000.wav,27
1421,Spectrogram 1,1,69564,69567,0,12000,Black Redstart,blared1,0.9765,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_161000.wav,36
1422,Spectrogram 1,1,69567,69570,0,12000,Black Redstart,blared1,0.4509,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_161000.wav,39
1423,Spectrogram 1,1,69573,69576,0,12000,Black Redstart,blared1,0.9809,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_161000.wav,45
1424,Spectrogram 1,1,70368,70371,0,12000,Black Redstart,blared1,0.9939,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_172000.wav,0
1425,Spectrogram 1,1,70377,70380,0,12000,Black Redstart,blared1,0.76,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_172000.wav,9
1426,Spectrogram 1,1,70380,70383,0,12000,Black Redstart,blared1,0.9976,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_172000.wav,12
1427,Spectrogram 1,1,70389,70392,0,12000,Black Redstart,blared1,0.5208,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_172000.wav,21
1428,Spectrogram 1,1,70395,70398,0,12000,Black Redstart,blared1,0.1166,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_172000.wav,27
1429,Spectrogram 1,1,70398,70401,0,12000,Black Redstart,blared1,0.7486,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_172000.wav,30
1430,Spectrogram 1,1,70401,70404,0,12000,Black Redstart,blared1,0.9968,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_172000.wav,33
1431,Spectrogram 1,1,70419,70422,0,12000,Black Redstart,blared1,0.3587,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_172000.wav,51
1432,Spectrogram 1,1,70422,70425,0,12000,Black Redstart,blared1,0.9922,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_172000.wav,54
1433,Spectrogram 1,1,70548,70551,0,12000,Black Redstart,blared1,0.283,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_173500.wav,0
1434,Spectrogram 1,1,70551,70554,0,12000,Black Redstart,blared1,0.9631,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_173500.wav,3
1435,Spectrogram 1,1,70569,70572,0,12000,Black Redstart,blared1,0.9848,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_173500.wav,21
1436,Spectrogram 1,1,70572,70575,0,12000,Black Redstart,blared1,0.9979,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_173500.wav,24
1437,Spectrogram 1,1,70575,70578,0,12000,Black Redstart,blared1,0.7706,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_173500.wav,27
1438,Spectrogram 1,1,70578,70581,0,12000,Black Redstart,blared1,0.9987,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_173500.wav,30
1439,Spectrogram 1,1,70587,70590,0,12000,Black Redstart,blared1,0.9818,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_173500.wav,39
1440,Spectrogram 1,1,70596,70599,0,12000,Black Redstart,blared1,0.8834,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_173500.wav,48
1441,Spectrogram 1,1,70599,70602,0,12000,Black Redstart,blared1,0.995,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_173500.wav,51
1442,Spectrogram 1,1,70605,70608,0,12000,Black Redstart,blared1,0.1384,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_173500.wav,57
1443,Spectrogram 1,1,70803,70806,0,12000,Black Redstart,blared1,0.603,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_175500.wav,15
1444,Spectrogram 1,1,70908,70911,0,12000,Black Redstart,blared1,0.1852,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_180500.wav,0
1445,Spectrogram 1,1,71157,71160,0,12000,Black Redstart,blared1,0.9789,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_182500.wav,9
1446,Spectrogram 1,1,71166,71169,0,12000,Black Redstart,blared1,0.7688,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_182500.wav,18
1447,Spectrogram 1,1,71169,71172,0,12000,Black Redstart,blared1,0.9869,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_182500.wav,21
1448,Spectrogram 1,1,71178,71181,0,12000,Black Redstart,blared1,0.9885,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_182500.wav,30
1449,Spectrogram 1,1,71358,71361,0,12000,Black Redstart,blared1,0.8855,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240615_184000.wav,30
1450,Spectrogram 1,1,77106,77109,0,12000,Black Redstart,blared1,0.9479,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030002.wav,0
1451,Spectrogram 1,1,77109,77112,0,12000,Black Redstart,blared1,0.9946,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030002.wav,3
1452,Spectrogram 1,1,77112,77115,0,12000,Black Redstart,blared1,0.1652,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030002.wav,6
1453,Spectrogram 1,1,77115,77118,0,12000,Black Redstart,blared1,0.8914,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030002.wav,9
1454,Spectrogram 1,1,77118,77121,0,12000,Black Redstart,blared1,0.9574,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030002.wav,12
1455,Spectrogram 1,1,77121,77124,0,12000,Black Redstart,blared1,0.9967,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030002.wav,15
1456,Spectrogram 1,1,77127,77130,0,12000,Black Redstart,blared1,0.939,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030002.wav,21
1457,Spectrogram 1,1,77130,77133,0,12000,Black Redstart,blared1,0.9992,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030002.wav,24
1458,Spectrogram 1,1,77133,77136,0,12000,Black Redstart,blared1,0.3832,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030002.wav,27
1459,Spectrogram 1,1,77139,77142,0,12000,Black Redstart,blared1,0.9924,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030002.wav,33
1460,Spectrogram 1,1,77142,77145,0,12000,Black Redstart,blared1,0.9748,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030002.wav,36
1461,Spectrogram 1,1,77145,77148,0,12000,Black Redstart,blared1,0.9025,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030002.wav,39
1462,Spectrogram 1,1,77148,77151,0,12000,Black Redstart,blared1,0.9955,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030002.wav,42
1463,Spectrogram 1,1,77151,77154,0,12000,Black Redstart,blared1,0.99,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030002.wav,45
1464,Spectrogram 1,1,77154,77157,0,12000,Black Redstart,blared1,0.9635,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030002.wav,48
1465,Spectrogram 1,1,77157,77160,0,12000,Black Redstart,blared1,0.9819,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030002.wav,51
1466,Spectrogram 1,1,77160,77163,0,12000,Black Redstart,blared1,0.1561,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030002.wav,54
1467,Spectrogram 1,1,77166,77169,0,12000,Black Redstart,blared1,0.8963,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030502.wav,3
1468,Spectrogram 1,1,77169,77172,0,12000,Black Redstart,blared1,0.9882,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030502.wav,6
1469,Spectrogram 1,1,77172,77175,0,12000,Black Redstart,blared1,0.2308,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030502.wav,9
1470,Spectrogram 1,1,77175,77178,0,12000,Black Redstart,blared1,0.9787,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030502.wav,12
1471,Spectrogram 1,1,77178,77181,0,12000,Black Redstart,blared1,0.8959,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030502.wav,15
1472,Spectrogram 1,1,77184,77187,0,12000,Black Redstart,blared1,0.5004,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030502.wav,21
1473,Spectrogram 1,1,77187,77190,0,12000,Black Redstart,blared1,0.7138,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030502.wav,24
1474,Spectrogram 1,1,77193,77196,0,12000,Black Redstart,blared1,0.9484,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030502.wav,30
1475,Spectrogram 1,1,77196,77199,0,12000,Black Redstart,blared1,0.9954,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030502.wav,33
1476,Spectrogram 1,1,77205,77208,0,12000,Black Redstart,blared1,0.7956,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030502.wav,42
1477,Spectrogram 1,1,77208,77211,0,12000,Black Redstart,blared1,0.5819,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030502.wav,45
1478,Spectrogram 1,1,77211,77214,0,12000,Black Redstart,blared1,0.9701,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_030502.wav,48
1479,Spectrogram 1,1,77223,77226,0,12000,Black Redstart,blared1,0.9789,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031002.wav,3
1480,Spectrogram 1,1,77226,77229,0,12000,Black Redstart,blared1,0.9032,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031002.wav,6
1481,Spectrogram 1,1,77235,77238,0,12000,Black Redstart,blared1,0.9374,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031002.wav,15
1482,Spectrogram 1,1,77238,77241,0,12000,Black Redstart,blared1,0.9987,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031002.wav,18
1483,Spectrogram 1,1,77247,77250,0,12000,Black Redstart,blared1,0.8235,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031002.wav,27
1484,Spectrogram 1,1,77250,77253,0,12000,Black Redstart,blared1,0.5851,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031002.wav,30
1485,Spectrogram 1,1,77256,77259,0,12000,Black Redstart,blared1,0.9807,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031002.wav,36
1486,Spectrogram 1,1,77259,77262,0,12000,Black Redstart,blared1,0.4976,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031002.wav,39
1487,Spectrogram 1,1,77262,77265,0,12000,Black Redstart,blared1,0.9962,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031002.wav,42
1488,Spectrogram 1,1,77271,77274,0,12000,Black Redstart,blared1,0.9662,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031002.wav,51
1489,Spectrogram 1,1,77277,77280,0,12000,Black Redstart,blared1,0.9919,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031502.wav,0
1490,Spectrogram 1,1,77283,77286,0,12000,Black Redstart,blared1,0.9954,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031502.wav,6
1491,Spectrogram 1,1,77286,77289,0,12000,Black Redstart,blared1,0.6778,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031502.wav,9
1492,Spectrogram 1,1,77292,77295,0,12000,Black Redstart,blared1,0.115,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031502.wav,15
1493,Spectrogram 1,1,77295,77298,0,12000,Black Redstart,blared1,0.9981,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031502.wav,18
1494,Spectrogram 1,1,77298,77301,0,12000,Black Redstart,blared1,0.943,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031502.wav,21
1495,Spectrogram 1,1,77301,77304,0,12000,Black Redstart,blared1,0.9996,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031502.wav,24
1496,Spectrogram 1,1,77304,77307,0,12000,Black Redstart,blared1,0.5362,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031502.wav,27
1497,Spectrogram 1,1,77310,77313,0,12000,Black Redstart,blared1,0.9825,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031502.wav,33
1498,Spectrogram 1,1,77319,77322,0,12000,Black Redstart,blared1,0.9965,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031502.wav,42
1499,Spectrogram 1,1,77322,77325,0,12000,Black Redstart,blared1,0.9826,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031502.wav,45
1500,Spectrogram 1,1,77325,77328,0,12000,Black Redstart,blared1,0.9733,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031502.wav,48
1501,Spectrogram 1,1,77328,77331,0,12000,Black Redstart,blared1,0.8898,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_031502.wav,51
1502,Spectrogram 1,1,77337,77340,0,12000,Black Redstart,blared1,0.9938,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032002.wav,3
1503,Spectrogram 1,1,77343,77346,0,12000,Black Redstart,blared1,0.8532,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032002.wav,9
1504,Spectrogram 1,1,77349,77352,0,12000,Black Redstart,blared1,0.954,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032002.wav,15
1505,Spectrogram 1,1,77352,77355,0,12000,Black Redstart,blared1,0.4381,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032002.wav,18
1506,Spectrogram 1,1,77355,77358,0,12000,Black Redstart,blared1,0.5492,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032002.wav,21
1507,Spectrogram 1,1,77361,77364,0,12000,Black Redstart,blared1,0.8639,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032002.wav,27
1508,Spectrogram 1,1,77370,77373,0,12000,Black Redstart,blared1,0.7079,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032002.wav,36
1509,Spectrogram 1,1,77376,77379,0,12000,Black Redstart,blared1,0.9257,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032002.wav,42
1510,Spectrogram 1,1,77379,77382,0,12000,Black Redstart,blared1,0.9857,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032002.wav,45
1511,Spectrogram 1,1,77385,77388,0,12000,Black Redstart,blared1,0.9661,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032002.wav,51
1512,Spectrogram 1,1,77388,77391,0,12000,Black Redstart,blared1,0.104,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032002.wav,54
1513,Spectrogram 1,1,77391,77394,0,12000,Black Redstart,blared1,0.9983,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032502.wav,0
1514,Spectrogram 1,1,77397,77400,0,12000,Black Redstart,blared1,0.699,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032502.wav,6
1515,Spectrogram 1,1,77403,77406,0,12000,Black Redstart,blared1,0.9554,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032502.wav,12
1516,Spectrogram 1,1,77412,77415,0,12000,Black Redstart,blared1,0.9918,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032502.wav,21
1517,Spectrogram 1,1,77415,77418,0,12000,Black Redstart,blared1,0.9121,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032502.wav,24
